arrival_icao,arrival_time_local,arrival_terminal,departure_city,departure_icao,departure_time_local,airline,flight_number,data_retrieved_on
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 11:45+00:00,,Ljubljana,LJLJ,2023-02-11 10:15+01:00,Wizz Air UK,W9 5172,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
EGGW,2023-02-11 23:30+00:00,,Rzeszów,EPRZ,2023-02-11 21:50+01:00,Wizz Air UK,W9 5154,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
LTFM,2023-02-11 11:05+03:00,,Antalya,LTAI,2023-02-11 09:40+03:00,Turkish,TK 2409,2023-02-10
