product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
0538b3ea14af3cc3ee6bdaf940367cee,outros,NULL,NULL,NULL,150,20,4,20
053bc43c110771a8ade43dd4462c3fa0,moveis_quarto,58,793,2,18500,38,58,38
053c1c7045cfb67d04d8c5a8dc9fc054,cama_mesa_banho,58,402,1,1650,31,9,31
053dc19b1456837ad35f75a6fdce5988,esporte_lazer,44,1178,5,350,20,15,15
0540951fb114c6a30e6a43562983ce9f,telefonia,58,1551,1,100,20,20,20
05431e0dd637e910dd67d7ad823e8437,moveis_escritorio,42,2115,1,10850,58,20,56
0543393758e5da8203fc69c4e6707c75,beleza_saude,22,516,1,650,25,33,14
054515fd15bc1a2029f10de97ffa9120,esporte_lazer,50,799,1,150,18,18,18
0546131238f7e9d6b5c24dbb5d8e3133,beleza_saude,60,3200,4,1450,34,6,24
0547b998c6f8893fab4ba02d5636c10f,relogios_presentes,42,262,1,500,16,16,16
054b1ab366729788a3717961085aec01,informatica_acessorios,57,1206,1,50,17,9,13
054f9a8859dc532322504741c66d799f,artigos_de_natal,56,688,8,600,30,11,20
055019def765ce08da9fac0585e927c3,bebes,63,884,5,300,17,7,24
05542c6ab7bce0a01a5f7210380e72b3,informatica_acessorios,57,582,3,850,32,10,16
0554911df28fda9fd668ce5ba5949695,moveis_escritorio,46,1058,1,5200,45,54,15
0554df77f3ed2e36e06c60eb65dc357a,beleza_saude,56,929,1,300,17,13,13
05555b7712bfdb1c0809b44166e33a25,brinquedos,60,763,1,200,25,3,25
055b53c58f373d53438cefb346ffcbbf,ferramentas_jardim,41,313,1,6050,75,25,25
055cf0b2191631209c21bde8d353c7f2,cool_stuff,46,537,4,2600,30,10,20
055e4f6156ba6c0daab61cd40d5530fe,livros_interesse_geral,41,626,1,400,27,3,19
056010e0e6196d99309275e1b2d12c80,papelaria,57,303,1,250,16,6,11
056063b2634974ef86ccb7da2d3d0dbf,esporte_lazer,33,315,1,1431,30,20,21
0561435e3af107a3bd2104466ad5985a,cama_mesa_banho,40,313,1,900,36,6,26
056193fc88b3f131fae751356896b168,utilidades_domesticas,59,1996,1,8950,40,30,40
0563d4cc419141eab2e5b438046e844e,ferramentas_jardim,41,1903,1,5650,17,38,32
05649d71cdf7d7ec2bbd7a717179de0f,beleza_saude,58,482,4,350,25,15,15
0568858419b609bd068bec047de0a1c8,perfumaria,51,395,2,425,18,12,15
05696da7eee323669666f62228d00f78,cama_mesa_banho,55,342,1,12900,60,27,50
056b837251897cfc6f46d3643bad614f,ferramentas_jardim,52,471,4,1150,17,8,31
056d012d264624accb7f73d31caee034,cama_mesa_banho,56,255,1,1750,30,5,30
056d07eb7d9c446e3780a3a7f102190d,artes,48,135,1,500,50,6,20
056fc939c78534a5fb6a762ef17d912e,moveis_decoracao,53,87,1,1300,25,25,20
057041a5c3e1080ad700db092badca71,cama_mesa_banho,59,395,1,8950,40,25,48
057229db0353dff9e12e298e8f6429b9,cama_mesa_banho,35,564,1,1900,16,2,11
0573b564a90d2d9f9c460eb963da8c33,utilidades_domesticas,47,748,3,23700,69,39,17
057df564fda79ad8fa5e1928dfbe3e8c,cool_stuff,47,867,1,300,25,10,20
05805f52cdeb93d7684f871e599f0078,moveis_decoracao,25,128,1,4000,70,12,52
0581c05e8e3c0d17ea0ef8904419ec00,utilidades_domesticas,59,667,1,1250,30,30,30
0583170ba3f70162729f40600f8a4abf,beleza_saude,57,2500,1,2500,34,17,22
05833dad7f04a1b2991641771bfe6d9f,cool_stuff,49,1732,5,600,16,23,11
058453fe8a9473eceee27349de3b38ac,relogios_presentes,60,517,3,750,48,16,25
05869034bc6aeae6869a573000cdcc43,fashion_bolsas_e_acessorios,49,731,1,200,16,2,11
058755c380722a806fc5440093c2c5bf,artes,50,923,2,1947,98,6,44
0587bd8ea43108a16104b1430c15b283,utilidades_domesticas,42,799,4,9950,31,61,31
05890763390aff71105dd223c0b9b225,esporte_lazer,48,1102,1,1250,41,6,33
058b372f969b59e8c4a27e224243909c,papelaria,52,90,2,5650,20,30,20
058f0416fd2fad8fb4cd0443ade6a42b,construcao_ferramentas_ferramentas,50,199,1,950,23,14,11
05928363cd16fb2d20ccad40992105aa,fashion_bolsas_e_acessorios,53,612,3,250,16,16,13
059344baebbeaa42fa9f2bbe11b1583e,construcao_ferramentas_iluminacao,55,1548,4,1400,24,15,38
059ca09d32720d9adce3ae12e181339d,perfumaria,50,676,1,426,20,16,17
059d3cf4de5bc9099cdb4c10ee7e84d5,automotivo,58,824,1,200,16,2,11
059dce566827cd3b3274f2b986d5c0db,ferramentas_jardim,36,733,1,3500,40,19,35
059edbecfc72eba55fbd079a25c4ab6b,beleza_saude,36,1129,1,473,22,18,21
059ee207a4d5628c8aefe497c3d088f3,fraldas_higiene,49,326,1,200,30,20,15
059fb7d4b3383690a65610a1d6320e7e,telefonia,42,442,1,100,16,2,20
059fd0cc43081303f7c0d7770ab53d52,esporte_lazer,33,1753,1,11780,56,29,29
05a360982be454c7e715c0fec4f67243,artigos_de_natal,48,412,5,100,16,6,11
05a4cea3c80d33b04145946e6c5e0fa9,ferramentas_jardim,50,536,1,850,22,7,17
05a6b99c0460f22f5f8101493c0e3c0e,moveis_decoracao,64,69,11,1300,42,11,35
05a75cd320865bee3f3b69014ba5bddc,automotivo,57,192,2,100,16,10,15
05a9ab81472f6bdcd910cb49b636c5b5,instrumentos_musicais,55,2290,5,250,16,9,11
05a9dadb8402b6b7ae3dd28f7da187b5,informatica_acessorios,59,3314,2,2950,20,20,20
05ac001cdcd6e4a3cc1563efbc5a25fc,automotivo,43,1108,3,400,16,5,11
05ad2310de31ddb8bc7f976b6fe02db7,utilidades_domesticas,55,2812,7,750,30,12,30
05aed8abae327b8ffd61bc5255566bcb,relogios_presentes,34,386,1,288,18,12,14
05af73bb3143cbc5233c1cdff4a767b5,moveis_sala,28,102,2,2700,47,6,47
05b0567fb831a93123b9d6866b022490,malas_acessorios,37,1293,1,3300,34,31,34
05b0feccfab2debfdb5744e42bdb6f71,fashion_bolsas_e_acessorios,43,178,1,150,21,9,14
05b1d0c869d183ecb8459207a33066f5,relogios_presentes,56,768,2,200,16,11,11
05b316ac6e25ef5776b4841f5696bfb8,moveis_decoracao,44,224,2,417,24,21,22
05b4647d7e40f280dc06e3d69deaba21,fashion_bolsas_e_acessorios,51,264,2,200,16,8,11
05b4834511e1cdb34899d52589ac9271,livros_tecnicos,37,1212,4,850,17,2,24
05b515fdc76e888aada3c6d66c201dff,beleza_saude,45,231,3,800,21,4,15
05b9a00b36b50edaea8de91b8c19fc22,automotivo,50,385,4,400,21,8,11
05bb531648459f3fb15bda0cdbf21322,perfumaria,38,587,2,436,22,14,18
05bbe113b2037f89552c644c5cb33ecf,utilidades_domesticas,57,1366,5,10100,48,30,16
05bee157001350b29b1e48395f6736a5,market_place,43,1234,3,2100,19,27,38
05c11568c221bcac5790a8720019d141,automotivo,52,396,1,19100,40,40,40
05c24fd82c39e05337fcc418f0a61e54,relogios_presentes,52,467,1,80,16,11,11
05c2523e08c5262f1ee172b332c3ea44,informatica_acessorios,57,178,2,100,16,2,11
05c6133a109016f9fc73aea25cb1f5c0,automotivo,56,830,1,2450,28,5,30
05c693a8085dad009cebdcf2830ab738,telefonia,52,525,2,200,19,4,11
05c723fd782f0208b09b7c86f5220a5b,moveis_decoracao,63,254,1,1650,41,9,34
05c8eb0ae68c09cae5b68d673652e7f8,eletronicos,50,315,1,200,21,7,14
05cd024f2c54923c3396db4156fdaa44,moveis_decoracao,49,455,4,400,22,22,12
05cf9ac595f28386ee763c98cbc2bad0,outros,NULL,NULL,NULL,150,20,3,13
05d0558798a718f6f4658acd8b0e65e1,automotivo,58,314,3,1550,37,10,36
05d0a8e2bd6c40610cf28932d9a796ff,moveis_decoracao,54,594,1,500,19,11,12
05d26098907b7bd26c0f92feefd10eae,brinquedos,43,389,1,200,18,13,16
05d3d52aea100aa2f887fd940991f040,beleza_saude,25,2653,2,500,16,2,11
05d43e31ef4408f944a3de2d18b0f755,informatica_acessorios,60,147,3,300,20,3,14
05d59e1191b873b988a6db5663923260,papelaria,47,458,2,921,26,11,25
05d7b955682862c7ee7db5c1a7d728ce,esporte_lazer,42,600,1,400,16,6,11
05d7deab2f99410d5fa21a75deaa1fad,fashion_bolsas_e_acessorios,52,1383,4,750,36,18,36
05d7e1ea3fb7a5e3bf83bb9801603418,livros_tecnicos,54,3722,1,2200,31,6,19
05d80513da078badb81a5f232e489376,cama_mesa_banho,55,867,1,1100,20,16,20
05dd4bacd8cd34a33815b90b38176a69,cama_mesa_banho,52,289,1,2100,34,9,33
05de46958121361ff78e2a9812db6778,eletrodomesticos,58,644,1,300,35,46,35
05df88a280f9c6edca3b2f5f9b3e75ad,cama_mesa_banho,56,279,1,525,34,23,43
05e75e2ebb007f6cadbc9925311b014b,moveis_decoracao,63,522,2,500,80,10,60
05e896ddcd2490d4185badce5f9b45e4,utilidades_domesticas,45,162,1,9500,60,17,55
05e8eca656b87428a0e8453a2f335cdf,eletrodomesticos_2,45,442,6,9250,30,60,45
05eabe04aa341d8960d07f9b398d7a3f,utilidades_domesticas,59,3217,1,6600,35,45,45
05ed196725fbeca4876c2181780d89bb,instrumentos_musicais,52,541,2,1400,30,30,30
05eee88d9d208fa34d4246aae4025381,bebes,41,271,5,600,16,2,11
05f0fe07929d35be0748fac56eecbeb2,beleza_saude,60,919,1,200,22,3,15
05f581382fca988fec41f4a3de0e0fda,outros,NULL,NULL,NULL,100,16,16,16
05f65453e3770efa763d5b2884842fe2,telefonia,57,412,2,200,25,10,13
05f8865da7fa719bf5e94039cfe17c4d,beleza_saude,48,910,3,1900,47,70,11
05f97ad4ce078ed1de8882e1824eb07f,brinquedos,46,641,6,800,41,15,24
05f9d035b92494874148f32f940b0f4f,moveis_decoracao,45,632,1,1350,55,9,11
05fa32a505166cc577354e48a194659d,moveis_decoracao,59,445,3,245,17,12,14
05fa3b5ecdf7f54e97fe25127db0ee7c,esporte_lazer,45,758,1,2000,23,16,18
05fa60020215fd65f8f8b9dd441f864b,beleza_saude,32,324,1,250,23,9,14
05fb095572e53e2a567a685765101704,brinquedos,58,1077,4,695,30,33,27
05fb84a7689847058e6b9e9dbd7a6c06,automotivo,58,454,1,2775,29,27,18
05fca08b4d54ab5d1d371db7d5534136,informatica_acessorios,47,1009,4,300,20,6,13
05fd551a225783b6a2b14d1e3d1a6372,automotivo,44,1131,1,250,30,11,16
05feccd482d35726d6f80e60df25db86,outros,NULL,NULL,NULL,1400,16,25,15
060109450b2f49e4d5c4fdfd3d8ebc34,utilidades_domesticas,56,497,3,450,18,8,13
06016387c52742ed3e0a128e0ffb6b47,utilidades_domesticas,55,531,1,7650,23,8,13
0602bc6086443c4e9b9e5ba88119ce08,perfumaria,32,219,1,133,21,12,19
0603179793e4bf68b9dbdb4ba238a3b7,cama_mesa_banho,58,1290,1,1150,43,7,30
0603d2d85bcc46beb11bd247870c4841,cama_mesa_banho,30,66,1,1450,55,14,43
06061c9fd664126ac731a142995fa893,casa_construcao,52,451,1,900,40,15,44
0606451146029c2f85c958b9cce49735,relogios_presentes,56,738,4,450,16,11,12
060890b1af8cc031e9dde49cf544f884,automotivo,57,662,1,2900,61,8,61
060965aa6dfa817b80abda0c9413cc77,cama_mesa_banho,59,3863,5,22250,85,23,68
0609678aec06f28cd8e177550d26e73b,cama_mesa_banho,51,394,1,1400,20,30,26
060b5b8d4937e08d87e86d0bf339aaeb,cama_mesa_banho,52,106,1,550,20,10,15
060c17562f97e5bb60bc0dfa4dd5b3f2,informatica_acessorios,40,675,1,150,18,6,14
060c584206d08377a1408fd7afc08b0f,esporte_lazer,43,536,4,14000,105,18,18
060cb19345d90064d1015407193c233d,automotivo,49,608,1,7150,65,10,65
060e9872b582bceaa83d520807008f1b,ferramentas_jardim,28,420,1,5500,29,29,39
060e9bdedfae37724dbce0b3270d76ae,relogios_presentes,54,821,4,200,16,2,11
060ea530ba6184d49f7b1cc031c4c97e,cama_mesa_banho,54,383,1,950,50,5,50
060ed45e8d50384910a47c9224931f56,informatica_acessorios,36,571,1,683,24,16,24
060f0122cdc8f25db4a0d7359fdae7b0,relogios_presentes,50,835,5,250,16,2,11
060f71666a632ac169814c0f1d715571,cine_foto,60,2069,1,150,16,8,11
0615dcf981da53a5ca8777cd6a80361b,casa_construcao,56,922,7,1050,16,20,16
0617fc134ca8e00687023ad84d2358cc,informatica_acessorios,48,2369,6,200,16,16,16
061885af8dbda5739d592a153655e574,automotivo,55,282,1,850,28,15,22
061b1614b0e2a54bb06f23af8308b55d,telefonia,60,625,3,350,17,4,12
061b4ab52739c3c14397c29df80c597a,eletrodomesticos,59,141,1,300,27,13,17
061c050147b7b9fb6f088593900e8dc6,fashion_bolsas_e_acessorios,48,150,2,400,16,5,16
061fa9845070ffff2d23e8e10bdf8edc,moveis_decoracao,63,516,2,700,80,10,60
062364f1fb1943481de879618fc37cdb,beleza_saude,29,1412,1,1225,19,23,16
062597771ee91356ea34084f28c03a4b,fashion_bolsas_e_acessorios,54,1399,1,300,16,2,11
062619359d5f9a664606cb2a6ccb477a,beleza_saude,64,1394,1,2000,20,20,20
062907032db5e0c065bab136233a9544,cama_mesa_banho,52,544,1,606,30,9,28
062c203528884afcf5ab3bcd04593f51,moveis_decoracao,43,140,1,1500,25,20,35
062d69b626c072fa369799d0018c95d7,relogios_presentes,48,345,4,6750,46,20,44
062e425d963f3eac04709162c3ce6782,fashion_calcados,58,404,4,450,25,15,35
0630f740d3f05c50f85d7dd7cffc60a3,construcao_ferramentas_jardim,49,414,1,250,17,7,12
06324724a73c341e0826729d63a8d5bc,moveis_decoracao,58,2070,1,1950,69,11,11
06353656886de747a549351f1ec7fa9b,alimentos_bebidas,44,664,1,650,16,10,11
063595b8c2acd495d650be922916fbff,moveis_decoracao,63,744,9,1600,30,21,28
06398d4e8885390c99322d5e4aedcc16,moveis_escritorio,47,2115,1,15700,58,28,58
063c331b19ce7f951a2abb159e30386a,cama_mesa_banho,50,216,2,1100,33,12,24
063d6951f9aa6a9c2122a9492480d9ef,moveis_decoracao,60,1141,4,1200,60,22,16
063d853b6d570a9a5d06e8e044658c21,esporte_lazer,63,1777,10,900,22,15,20
063d96e7b9190a8da0b8920906578383,moveis_decoracao,30,592,2,18800,52,36,60
063daeb82f41e36a160549515ef28e75,cama_mesa_banho,56,255,1,1975,43,10,33
0640a217fe729c5b8f61fd475f1fc22c,telefonia,60,786,5,350,17,4,12
06435c7fcaee30b55bdd89feb2ec9be7,moveis_decoracao,63,525,2,350,80,10,60
0645a55c7e265509606125e11b6fa2f0,moveis_decoracao,58,554,2,483,47,6,34
0645b477d9a79945e55ec6be1605b5a0,brinquedos,13,452,2,1200,40,28,28
064767e05dd710b14c4bf5f2d50c89b8,pet_shop,47,84,6,1000,20,25,16
06484143f7046fc1c2ec000aba13e28a,esporte_lazer,38,912,1,900,16,20,20
0649f548e3fa70d40eb8fd98ecfe6322,telefonia,30,355,1,50,19,3,11
064a939bcd597315cfda6c98ede1b4c3,informatica_acessorios,51,842,1,200,16,5,11
064c975d37d3c646bd94d94c6e16f37e,utilidades_domesticas,40,74,1,200,38,21,14
064d09b1de34c17dbacfa4096f79f256,ferramentas_jardim,55,992,1,400,16,7,16
064f1ab0fbfe1fffb87fbf1acb5d4af7,cama_mesa_banho,56,188,1,1800,46,3,34
0654d3c1e3efc7e7cd9dbde9cb743df2,ferramentas_jardim,52,368,2,700,20,18,19
065554bfe0244b9f5f6414f332106a21,flores,46,145,1,800,30,15,20
0657f64d203d600602279807d6cb1dd8,beleza_saude,38,554,1,1600,35,11,17
065855099f5c20755e412cd48702d996,beleza_saude,36,1290,1,900,16,12,15
065a46b0be3f31498ebdd3f4c668a6b6,fashion_bolsas_e_acessorios,53,1359,1,200,16,2,11
065bb8f275e61de958ffcaf0eebb1791,bebes,49,375,6,200,29,7,16
065ced48dd97c1b3322fab19e5844542,bebes,53,958,1,450,20,15,15
06600341855ab457458de92175df8bf9,moveis_decoracao,50,620,1,1050,30,35,30
06601c3059e35a3bf65e72f2fd2ac626,alimentos,60,523,4,750,28,11,13
0660211440ed1391f5375fbaa39443b7,esporte_lazer,58,2497,1,1600,31,33,32
06605f576f31279bada4552051c88fa8,beleza_saude,54,1378,1,100,19,5,13
0661920a7a5f19746f501d1190888270,moveis_escritorio,47,2164,1,15300,58,28,56
066313d5479246299d9c2a117f55d0a3,fashion_underwear_e_moda_praia,33,1107,2,300,22,10,15
0663a33c86fed5322e603ef430775b7b,papelaria,56,99,4,800,25,60,35
06649da52cbfbb4e9b6cfc332d56c119,eletrodomesticos,47,353,2,600,70,5,11
0667b4afff64a57f01669f9af9ce685e,perfumaria,41,446,2,450,16,11,11
0668cf65b55579eb49c9f2d167c71dad,beleza_saude,59,1204,1,500,16,16,16
066bbc3a1363adc4d73e093aefd9363a,informatica_acessorios,54,1374,3,1900,26,10,20
066cc58255ee9ccb3e6da9d3edd02a7e,moveis_decoracao,24,234,1,850,16,14,15
06731ce59716357095ed1a25850320b8,moveis_cozinha_area_de_servico_jantar_e_jardim,37,694,4,1700,100,3,60
0673601d65d060a5c4b5652cc18e3db8,automotivo,54,257,2,837,18,19,24
0678913581818c6056713a9b02f5ceef,automotivo,58,1934,2,250,19,19,14
067a7177d086c25f597516184a07f05a,climatizacao,54,886,1,3800,53,21,36
067c68a19be5d218b092cf260bfbd9cb,perfumaria,46,359,1,440,19,13,21
067e1aaf685cc3da73e97a0abf22561c,brinquedos,50,854,1,200,16,17,11
067e6da1c75010f933e68b76efb2273f,utilidades_domesticas,58,451,4,8575,33,48,38
067f55bc1dd1107c9be607b643d433b3,automotivo,27,490,1,550,20,10,15
06820914dffb81de2d15a50e693259ba,utilidades_domesticas,45,486,1,400,35,11,20
0687ef6a91e16db4955fecac89ad73cd,fashion_bolsas_e_acessorios,16,132,2,50,17,4,13
068831628652b27ae554b8a66ca6adcf,moveis_decoracao,57,499,3,5400,34,50,34
0688d52e92d927814617e26d7702df10,perfumaria,30,238,2,133,21,12,19
068a754dc2d079d7bcd6f254b9a978e2,livros_interesse_geral,38,1348,1,600,24,3,17
068b5d27e848424be23fec630a415021,moveis_decoracao,60,458,1,900,30,4,20
068ceaa8a3d9d385cbf53d5335f89f80,utilidades_domesticas,42,395,1,1200,27,18,23
068ee5d8c45732d9731fde32b47594df,moveis_decoracao,59,624,2,417,47,4,35
0693bcecfea57f2ad547d1ff56c7d9ea,cama_mesa_banho,46,400,1,1000,35,5,20
06944e4b10483df8e37fe55990a0ba15,utilidades_domesticas,55,1776,1,550,42,11,23
06976617d8c5e71de4f3c2d93e788fd5,malas_acessorios,57,444,1,1200,32,10,45
0698b5407c0c472d66ff54f57f144812,musica,47,88,1,250,30,11,21
069a004edf898d16c9331bafd6ac7f46,moveis_decoracao,28,929,4,950,25,25,25
069b1293b22c9d000af947225ce14791,malas_acessorios,59,271,3,20500,60,40,40
06a2ab007679c70b21a1123749c09719,musica,36,600,1,200,22,4,16
06a47d0ecd4561565deab3dfd7d3c0ff,esporte_lazer,60,592,2,400,30,20,20
06a63a471d8a08878526b37a1baa66a5,perfumaria,48,1263,3,700,16,16,16
06a69e6ca81fc5f8b7b2887f974c6687,esporte_lazer,35,459,5,750,23,30,30
06a7a571bc9fbb103a9c2eb90f89432c,moveis_decoracao,36,1426,1,150,16,2,11
06a83883ffd4aef6c74413f718761d94,automotivo,55,1277,1,1050,26,40,20
06aad8525aef9517e71a080aa973de58,moveis_decoracao,60,197,11,1600,31,11,26
06ab916413a6a9c4813408f7a72fd953,beleza_saude,39,1803,1,365,20,11,15
06abf4be826ed1d548e8a22a3d75d912,beleza_saude,59,1811,6,5250,56,17,40
06acd3480e6a1afb023ad0eb8cdeecca,utilidades_domesticas,32,374,1,500,26,22,21
06ad93d66e91d09df5ce746906d9658b,cama_mesa_banho,52,289,1,3250,36,10,35
06ae026e430189633c2fbd0288c86257,relogios_presentes,36,562,1,450,22,14,17
06afd0d01616e40441e7f743cdc03a2e,automotivo,60,2826,4,320,21,7,14
06b0745ce2aca5382b0509425b8a5ae0,ferramentas_jardim,54,654,2,8350,36,46,36
06b3565e07ddba55a46439bb0035af89,beleza_saude,58,1926,1,2500,35,15,15
06b3951f1930297079eeae756ce88cf8,ferramentas_jardim,35,221,1,500,16,33,13
06b4fb6f7d3ef030f7906bb13dde0728,bebidas,39,394,1,1550,16,36,16
06b55f15e3505bd276acabbb4d3633f5,cama_mesa_banho,49,155,4,96,25,8,19
06b68710c4befc588c863ea38c7e4145,moveis_decoracao,52,1950,3,2600,65,5,45
06b6d4805b3659e45575c03e57cef6fb,fashion_bolsas_e_acessorios,29,204,1,100,21,9,14
06bb6e704f99920f51dbbb0559187d98,cool_stuff,56,865,1,700,21,18,23
06bc992f73d96cb1ada2073554130d45,automotivo,39,766,1,1133,17,11,13
06be2efbc5799c9e578d3f6dd205b569,brinquedos,34,465,1,200,18,11,13
06bf70b6e1d67d96308235ef350edc61,brinquedos,48,284,2,950,105,10,11
06bfe79d999bcce96f9ebfc74280d1d7,cama_mesa_banho,55,273,1,250,30,5,15
06c38a87544301cba8b0fb5a0796383d,brinquedos,45,553,5,2300,98,12,20
06c42344256e5a78e6bf38e92b1f1563,eletrodomesticos,53,209,1,200,18,8,13
06c6e01186af8b98ee1fc9e01f9471e9,informatica_acessorios,53,144,2,200,25,5,15
06c76e2e852ec1ce0e14ca8f221f361f,consoles_games,53,149,1,100,20,3,15
06c950c36d589b39b34f5dc1d4a75e29,beleza_saude,53,885,4,667,30,14,16
06cd420a1b028388e0bf1f78daf20411,ferramentas_jardim,36,844,1,2850,22,15,14
06cdc7832ac572e307bdacf9ba9f66a9,dvds_blu_ray,48,899,1,150,20,2,14
06ce9c3e61c7a07f872f8317a7dc534d,beleza_saude,42,3887,1,100,16,8,11
06cef71c232a9f86d77f004878df253c,beleza_saude,45,1614,2,900,20,33,16
06d156ad29691bb65b80a6bf398db4fc,esporte_lazer,60,576,5,2700,80,12,22
06d7bbea1c245835d64a183587a3775c,sinalizacao_e_seguranca,34,409,1,1000,66,5,30
06db40df51cce7cf21aaf53f8f8be312,esporte_lazer,63,556,2,300,20,6,13
06dce482ace017e78349b6f1fa83a022,cama_mesa_banho,44,452,1,550,30,3,19
06ddfdf210c7e0259854ee543215088d,outros,NULL,NULL,NULL,100,16,3,11
06de2a2e4731091ff794ab6240951b7d,cama_mesa_banho,44,470,1,2560,16,2,11
06e73ddcb54620a36bfdb2e073c4dc40,fashion_bolsas_e_acessorios,48,357,5,150,16,9,11
06e8f81c88ce9a6b0dd0d279769f9f68,cool_stuff,55,1009,1,1300,42,25,15
06e95441ade9262a325f6d5c1561cbb4,casa_construcao,51,864,6,750,16,18,16
06ead9c0b05b368667d858c09148af03,consoles_games,41,235,1,467,23,11,18
06ecc3d4006ad6eb293a1b93ec3c7183,moveis_decoracao,59,903,1,750,22,22,11
06edb72f1e0c64b14c5b79353f7abea3,cama_mesa_banho,39,161,2,350,25,8,19
06ef141d37f22c5742e445504b5805a7,audio,52,929,3,250,16,2,22
06ef35250cfb02d1c3d193890b63dc8f,moveis_cozinha_area_de_servico_jantar_e_jardim,35,355,1,2800,33,20,15
06ef4c984af8c13ff17e30f46d97b489,informatica_acessorios,59,425,4,100,17,4,14
06ef9525b604908b6ef27fa630b4f22f,eletrodomesticos,60,192,1,1800,66,7,38
06efa56b8557e1efcb2c107f55d1a8dd,ferramentas_jardim,60,481,4,600,19,7,14
06f0e85c7892d5df893f332706340af1,papelaria,57,301,3,9850,30,19,60
06f18114503e7543d81252fd61a53df8,utilidades_domesticas,35,2816,1,1250,22,24,24
06f2166336faca73c644b11eaca22d06,informatica_acessorios,60,635,1,600,16,13,13
06f24f9b9f5892496a4db38e42a6acc7,utilidades_domesticas,56,655,4,1050,24,32,24
06f442515f5159d999a684dfdb881917,pet_shop,24,513,6,10900,50,30,40
06f4fde9ce07b3d2bfab78494343c5da,informatica_acessorios,53,488,1,200,18,9,16
06f756df8d80309915285f3ee6ea1059,malas_acessorios,45,1333,4,700,16,40,40
06f85533c1d65036e055ed561d0b1a2e,automotivo,58,1154,1,650,20,20,15
06f89d2b2a8b4994e56366402feacba9,consoles_games,58,1811,4,750,16,8,11
06fb87866499b0e65992b2d88aca8282,relogios_presentes,49,666,2,700,17,13,13
06fe3302412088c32997cf915fced4da,beleza_saude,39,666,1,825,18,9,12
0701bc9fbbb6612a2e7427a3e7ddbf6e,eletronicos,54,312,1,300,24,11,16
0705b33fb285827a578fce4899f1b921,esporte_lazer,35,650,1,400,95,6,47
0707319aaf1dd0612c0004f6cff320f0,automotivo,56,359,1,6200,60,30,40
0708f901aa249af77d79c3d14328b3fd,moveis_decoracao,53,676,4,15800,50,40,50
070d4b13c8ef5cc3d81259789b3bd973,cama_mesa_banho,59,111,1,2200,55,15,35
07133eebda0768a2ad3d68ef4d95b597,brinquedos,46,807,3,1063,31,26,35
07145f317bd27c212bbc49377b3940dd,cama_mesa_banho,57,134,4,400,20,10,30
071930404657f7cd416f75bd063a9d4b,informatica_acessorios,58,1313,4,4300,26,2,38
071b5dd29feece041c356d172474b113,cine_foto,51,905,3,650,45,12,12
071b6fda0410cc12642f1083210f6703,utilidades_domesticas,29,594,1,1400,20,26,20
071b82cad6de748755bb587ff3feec2e,cool_stuff,60,797,2,4700,42,25,15
071d40163502c7a04c4b49983787485c,moveis_decoracao,47,503,2,1500,42,8,32
071e6d5971d28c9cbbf618b5123f8284,moveis_decoracao,57,1981,3,6100,80,4,55
071f9a2b7591f2e8a2a59a50ecc5a297,bebes,59,224,2,7150,75,15,50
071feff570bbf61f1721e181435ebf0f,telefonia,60,1401,4,340,22,13,16
07212eaf1754d46acd245fe7346b8d41,ferramentas_jardim,58,514,2,400,40,10,20
0721efe2bcae3223969332d77f0182bc,telefonia,55,2139,2,421,23,14,17
072346978ec57ef87579ba2cea7c7030,relogios_presentes,58,846,3,275,15,19,16
0723afa6f9a5a11c512396db0bb03051,papelaria,54,391,2,475,40,35,26
0727e18d559a15ca5b2b9f76274d19ec,eletronicos,31,335,1,125,22,11,16
0728762c24ff18a068967202e803eb07,bebidas,51,2853,1,1300,24,24,24
072beb18e7e338f786c4984843463ea9,beleza_saude,52,1877,1,325,16,16,16
07313d7b1ca6dbf3885412a763b626c5,informatica_acessorios,28,690,1,100,16,2,11
0736b2e56f06e14d3aa1bef54de26052,telefonia,33,367,3,75,19,3,11
073a5dfc26cb33ef440b2e0aa29343a8,utilidades_domesticas,50,1263,4,300,19,12,12
073af5ae737ac55290eb733f67317242,automotivo,55,89,1,700,26,8,14
073afdaeb2d71d4da3ce0c6935614289,cama_mesa_banho,49,385,2,900,30,10,20
073b807aaf20e2382efc8ddc07bf7a5b,esporte_lazer,54,1394,2,7700,59,38,42
073ec95c6cd3b2db5d9dc430dcb524a6,informatica_acessorios,57,149,3,400,16,8,11
073ed404e3aec5b0a486334c05ee2fe9,relogios_presentes,35,535,1,458,18,11,14
073f139ce5bceceb73c9f287e2540eb3,moveis_decoracao,49,505,4,1050,30,20,30
074112f674682b5e218463ce1732945b,brinquedos,52,1314,4,9450,89,53,12
07451cd3b4079198af66b134853aee75,cama_mesa_banho,55,484,2,6000,50,20,40
0745c4686dc8b30d30a5546c781d1e96,artes,44,135,1,900,70,6,11
0748257f14bc904fad9f67fffa335483,moveis_decoracao,57,2064,4,5700,85,10,40
0748ca850e6e0ac086799ba43d270d3b,automotivo,53,575,5,3100,21,21,21
074e1b1543a03e2e546cee9b388cdf25,fashion_bolsas_e_acessorios,35,815,1,150,16,5,16
074fbdce1ed974986a2d2c9660b9eefb,esporte_lazer,48,324,1,2100,30,20,45
