order_id,created_date,total_paid,state
389816,2017-08-16 08:32:49,13.98,Completed
389828,2017-08-16 09:53:54,171.58,Completed
389830,2017-08-16 09:58:32,90.99,Completed
389832,2017-08-16 10:07:59,55.4,Completed
389834,2017-08-16 10:20:59,92.79,Completed
389835,2017-08-16 17:48:34,89.79,Completed
389851,2017-08-16 11:00:44,309.55,Completed
389852,2017-08-16 11:13:48,76.99,Completed
389853,2017-08-16 11:05:52,71.98,Completed
389856,2017-08-16 11:49:06,58.98,Completed
389866,2017-08-16 11:47:12,580.15,Completed
389869,2017-08-16 11:46:19,230.78,Completed
389870,2017-08-16 15:11:54,457.8,Completed
389882,2017-08-16 12:21:06,25.99,Completed
389887,2017-08-16 12:39:31,71.98,Completed
389901,2017-08-16 13:27:15,81.47,Completed
389905,2017-08-16 13:31:21,79.99,Completed
389908,2017-08-16 13:42:06,196.58,Completed
389916,2017-08-16 13:51:23,153.79,Completed
389919,2017-08-16 14:36:10,644.74,Completed
389920,2017-08-16 14:03:42,59.99,Completed
389925,2017-08-16 14:12:29,153.79,Completed
389937,2017-08-16 14:54:32,43.99,Completed
389940,2017-08-16 15:20:09,73.99,Completed
389947,2017-08-16 15:22:28,241.55,Completed
389948,2017-08-16 15:29:49,852.0,Completed
389955,2017-08-17 17:44:41,61.97,Completed
389960,2017-08-16 16:07:46,69.99,Completed
389964,2017-08-16 16:28:22,299.97,Completed
389971,2017-08-17 09:53:46,120.07,Completed
389980,2017-08-19 16:54:58,69.99,Completed
389988,2017-08-16 18:02:38,328.98,Completed
389990,2017-08-16 18:03:48,119.99,Completed
389992,2017-08-23 11:59:43,497.78,Completed
389996,2017-08-16 18:39:16,141.98,Completed
389999,2017-08-16 18:40:50,97.58,Completed
390003,2017-08-16 18:47:18,49.99,Completed
390004,2017-08-16 18:50:38,24.98,Completed
390007,2017-08-18 14:01:00,70.99,Completed
390009,2017-08-16 19:01:25,91.98,Completed
390011,2017-08-17 10:27:18,109.99,Completed
390013,2017-08-17 01:23:21,149.58,Completed
390016,2017-08-16 22:33:20,114.79,Completed
390019,2017-08-17 02:49:22,49.99,Completed
390020,2017-08-16 19:33:14,169.4,Completed
390029,2017-08-16 19:58:04,24.98,Completed
390032,2017-08-16 20:22:14,32.97,Completed
390035,2017-08-16 20:20:05,40.98,Completed
390037,2017-08-16 20:23:43,157.79,Completed
390038,2017-08-16 20:59:12,172.57,Completed
390043,2017-08-17 12:40:12,109.99,Completed
390044,2017-08-16 21:04:23,159.56,Completed
390047,2017-08-17 00:49:31,470.33,Completed
390049,2017-08-16 21:39:55,69.99,Completed
390061,2017-08-17 20:21:13,233.56,Completed
390062,2017-08-16 22:55:21,53.97,Completed
390068,2017-08-16 23:28:52,38.97,Completed
390075,2017-08-17 17:10:11,67.97,Completed
390083,2017-08-17 00:34:30,184.79,Completed
390094,2017-08-17 01:51:17,89.99,Completed
390097,2017-08-17 03:10:50,55.98,Completed
390102,2017-08-17 06:08:56,915.59,Completed
390114,2017-08-17 07:58:57,190.57,Completed
390123,2017-08-17 09:22:53,66.98,Completed
390127,2017-08-17 09:41:14,952.81,Completed
390138,2017-08-17 10:40:09,119.99,Completed
390145,2017-08-17 11:07:27,33.98,Completed
390147,2017-08-17 10:55:57,470.33,Completed
390151,2017-08-17 11:28:07,470.33,Completed
390152,2017-08-17 11:29:44,98.99,Completed
390153,2017-08-26 23:41:26,96.97,Completed
390158,2017-08-18 10:57:53,287.79,Completed
390164,2017-08-17 12:11:53,18.98,Completed
390167,2017-08-17 12:10:44,717.37,Completed
390168,2017-08-17 12:15:39,69.99,Completed
390169,2017-08-17 12:12:27,48.98,Completed
390170,2017-08-17 12:13:36,28.98,Completed
390175,2017-08-17 14:48:28,21.46,Completed
390178,2017-08-19 02:12:25,155.35,Completed
390183,2017-08-17 12:47:09,179.99,Completed
390187,2017-08-17 16:50:40,180.76,Completed
390188,2017-08-17 13:58:57,74.99,Completed
390189,2017-08-17 13:05:47,414.99,Completed
390191,2017-08-18 11:44:23,79.98,Completed
390207,2017-08-17 17:53:45,49.0,Completed
390210,2017-08-17 15:17:17,881.32,Completed
390213,2017-08-17 14:27:50,258.57,Completed
390218,2017-08-20 00:01:46,54.99,Completed
390220,2017-08-17 19:33:42,155.99,Completed
390223,2017-08-18 14:27:32,59.98,Completed
390232,2017-08-17 15:43:57,46.98,Completed
390237,2017-08-17 18:59:41,87.99,Completed
390245,2017-08-17 16:16:08,61.97,Completed
390246,2017-08-17 16:14:55,18.97,Completed
390248,2017-08-17 16:54:41,69.99,Completed
390250,2017-08-17 16:28:20,56.99,Completed
390258,2017-08-17 16:31:30,121.59,Completed
390265,2017-08-17 17:02:17,79.97,Completed
390267,2017-08-17 22:40:41,78.0,Completed
390274,2017-08-17 17:37:29,14.98,Completed
390278,2017-08-18 23:09:13,251.79,Completed
390279,2017-08-17 17:52:19,82.79,Completed
390288,2017-08-17 19:18:22,30.98,Completed
390294,2017-08-18 10:38:00,229.0,Completed
390297,2017-08-17 20:35:37,671.79,Completed
390299,2017-08-17 20:42:07,99.99,Completed
390303,2017-08-17 20:58:49,49.99,Completed
390313,2017-08-17 21:48:15,109.0,Completed
390320,2017-08-17 23:13:06,63.98,Completed
390321,2017-08-17 23:26:51,360.33,Completed
390322,2017-08-17 23:13:21,59.99,Completed
390324,2017-08-17 23:32:40,523.61,Completed
390332,2017-08-18 00:47:46,49.98,Completed
390336,2017-08-18 00:23:22,76.99,Completed
390339,2017-08-18 00:38:12,390.33,Completed
390342,2017-08-18 01:08:23,147.79,Completed
390346,2017-08-18 01:06:51,65.28,Completed
390366,2017-08-18 08:23:55,54.99,Completed
390372,2017-08-18 09:25:26,79.99,Completed
390376,2017-08-18 09:41:46,109.99,Completed
390383,2017-08-18 10:10:26,56.99,Completed
390387,2017-08-18 10:27:41,58.58,Completed
390388,2017-08-18 10:36:46,49.99,Completed
390389,2017-08-18 10:45:24,87.99,Completed
390397,2017-08-18 17:10:09,263.98,Completed
390400,2017-08-18 11:26:06,116.79,Completed
390401,2017-08-18 11:25:31,134.97,Completed
390402,2017-08-18 13:02:01,108.79,Completed
390405,2017-08-18 11:52:08,311.78,Completed
390409,2017-08-18 12:42:04,192.79,Completed
390410,2017-08-18 12:03:59,95.99,Completed
390423,2017-08-18 12:17:22,33.98,Completed
390425,2017-08-18 12:21:22,257.55,Completed
390428,2017-08-18 12:29:37,13.98,Completed
390432,2017-08-18 12:42:01,153.05,Completed
390438,2017-08-18 12:57:05,12.98,Completed
390439,2017-08-18 13:00:16,470.33,Completed
390443,2017-08-18 13:26:34,149.99,Completed
390444,2017-08-18 13:30:47,99.98,Completed
390447,2017-08-18 13:56:38,122.81,Completed
390454,2017-08-18 14:25:45,69.99,Completed
390456,2017-08-18 14:38:50,390.79,Completed
390463,2017-08-18 15:20:21,62.97,Completed
390469,2017-08-24 15:48:56,367.32,Completed
390471,2017-08-18 15:50:57,30.98,Completed
390474,2017-08-18 15:58:11,82.79,Completed
390480,2017-08-18 16:32:15,49.99,Completed
390481,2017-08-18 16:37:02,29.98,Completed
390484,2017-08-18 16:35:46,55.99,Completed
390486,2017-08-19 14:47:39,89.99,Completed
390496,2017-08-18 18:25:45,159.58,Completed
390497,2017-08-18 17:16:33,49.98,Completed
390498,2017-08-18 17:27:53,76.99,Completed
390505,2017-08-18 17:54:15,385.3,Completed
390507,2017-08-18 19:00:07,360.33,Completed
390508,2017-08-18 18:02:04,30.98,Completed
390509,2017-08-18 17:55:00,140.99,Completed
390510,2017-08-18 18:00:15,13.76,Completed
390511,2017-08-18 18:25:30,73.96,Completed
390518,2017-08-18 18:44:50,77.98,Completed
390520,2017-08-18 18:34:53,99.99,Completed
390533,2017-08-19 21:51:11,360.33,Completed
390534,2017-08-18 19:16:16,116.79,Completed
390538,2017-08-18 19:50:00,55.57,Completed
390540,2017-08-18 19:49:55,109.99,Completed
390547,2017-08-21 18:30:24,14.76,Completed
390551,2017-08-18 20:31:54,360.33,Completed
390557,2017-08-18 21:02:16,101.98,Completed
390567,2017-08-19 00:00:27,53.98,Completed
390573,2017-08-18 23:07:44,37.98,Completed
390594,2017-08-19 00:27:53,99.99,Completed
390596,2017-08-23 14:04:43,43.98,Completed
390609,2017-08-19 15:03:21,52.98,Completed
390615,2017-08-19 02:01:15,21.98,Completed
390617,2017-08-19 23:18:06,89.99,Completed
390642,2017-08-19 09:15:49,242.8,Completed
390649,2017-08-23 01:05:04,149.95,Completed
390651,2017-08-19 10:24:19,539.81,Completed
390652,2017-08-19 10:56:53,69.98,Completed
390655,2017-08-19 10:51:20,206.98,Completed
390661,2017-08-19 11:05:44,89.99,Completed
390664,2017-08-19 11:44:39,499.98,Completed
390667,2017-08-19 11:20:38,360.33,Completed
390676,2017-08-19 12:26:07,242.81,Completed
390677,2017-08-19 12:27:22,89.99,Completed
390679,2017-08-19 12:33:10,301.58,Completed
390686,2017-08-19 12:45:59,183.98,Completed
390687,2017-08-19 12:39:42,58.58,Completed
390694,2017-08-19 13:14:53,360.33,Completed
390699,2017-08-19 13:44:43,44.98,Completed
390701,2017-08-19 13:55:12,179.99,Completed
390702,2017-08-19 14:10:22,52.53,Completed
390706,2017-08-19 14:24:54,360.33,Completed
390712,2017-08-19 14:47:51,43.98,Completed
390713,2017-08-19 14:49:08,581.79,Completed
390714,2017-08-19 15:42:07,34.98,Completed
390718,2017-08-19 20:26:31,148.97,Completed
390723,2017-08-19 16:15:34,242.78,Completed
390726,2017-08-19 16:55:56,143.97,Completed
390737,2017-08-19 17:16:03,139.99,Completed
390743,2017-08-19 17:57:55,33.98,Completed
390745,2017-08-19 18:05:14,84.99,Completed
390748,2017-08-19 18:25:05,119.99,Completed
390753,2017-08-19 18:38:09,79.99,Completed
390764,2017-08-19 19:29:09,318.61,Completed
390767,2017-08-19 19:43:53,325.0,Completed
390773,2017-08-20 19:28:53,99.99,Completed
390777,2017-08-24 20:53:17,173.98,Completed
390779,2017-08-19 20:37:51,31.98,Completed
390784,2017-08-24 13:59:09,573.86,Completed
390787,2017-08-19 22:29:18,141.56,Completed
390792,2017-08-19 22:15:45,59.94,Completed
390798,2017-08-19 22:52:28,478.32,Completed
390800,2017-08-19 23:00:57,109.0,Completed
390801,2017-08-19 23:07:40,92.99,Completed
390817,2017-08-20 00:55:01,146.97,Completed
390821,2017-08-20 01:51:16,49.99,Completed
390826,2017-08-21 16:11:16,33.98,Completed
390829,2017-08-23 02:34:04,380.57,Completed
390838,2017-08-20 08:52:36,108.79,Completed
390840,2017-08-20 10:22:07,299.17,Completed
390843,2017-08-20 14:19:25,116.79,Completed
390844,2017-08-20 10:18:50,389.0,Completed
390845,2017-08-20 10:29:42,24.98,Completed
390847,2017-08-20 10:43:38,24.97,Completed
390849,2017-11-23 16:26:54,226.58,Completed
390851,2017-08-20 12:12:33,409.78,Completed
390854,2017-08-20 11:19:47,119.99,Completed
390856,2017-08-20 12:11:22,213.99,Completed
390858,2017-08-20 11:31:34,114.79,Completed
390859,2017-08-20 11:33:56,46.97,Completed
390863,2017-08-20 11:44:17,19.98,Completed
390865,2017-08-20 12:10:35,19.95,Completed
390866,2017-08-20 12:03:02,43.99,Completed
390867,2017-08-26 01:32:55,206.95,Completed
390870,2017-08-21 01:09:45,482.81,Completed
390872,2017-08-20 12:41:36,66.99,Completed
390874,2017-08-20 12:46:36,315.58,Completed
390875,2017-08-20 12:46:43,69.99,Completed
390881,2017-08-20 13:15:15,236.58,Completed
390893,2017-08-20 14:46:48,359.15,Completed
390897,2017-08-20 14:21:01,256.0,Completed
390903,2017-08-20 15:39:23,84.28,Completed
390905,2017-08-20 15:46:52,502.81,Completed
390910,2017-08-20 18:00:45,22.98,Completed
390911,2017-08-20 16:20:04,832.81,Completed
390913,2017-08-20 16:14:24,116.79,Completed
390915,2017-08-20 16:22:09,770.33,Completed
390924,2017-08-20 17:06:00,69.99,Completed
390925,2017-08-20 16:51:33,33.98,Completed
390927,2017-08-24 14:06:23,295.99,Completed
390929,2017-08-20 17:11:01,131.58,Completed
390931,2017-08-20 17:15:58,29.98,Completed
390933,2017-08-20 17:33:32,165.58,Completed
390934,2017-08-20 17:23:16,10.98,Completed
390944,2017-08-20 18:21:32,96.58,Completed
390955,2017-08-21 18:00:34,64.98,Completed
390957,2017-08-20 22:37:48,239.98,Completed
390967,2017-08-20 21:38:12,50.48,Completed
390968,2017-08-20 20:16:40,83.57,Completed
390969,2017-08-20 20:18:46,79.99,Completed
390970,2017-08-20 20:25:39,199.0,Completed
390973,2017-08-20 20:52:54,55.27,Completed
390974,2017-08-20 20:48:32,177.8,Completed
390977,2017-08-20 22:42:57,470.33,Completed
390982,2017-08-21 08:36:36,360.33,Completed
390985,2017-08-20 22:51:10,24.98,Completed
390994,2017-08-20 22:25:53,119.99,Completed
391006,2017-08-20 22:40:45,94.98,Completed
391007,2017-08-20 22:44:30,368.54,Completed
391008,2017-08-24 15:46:59,14.98,Completed
391011,2017-08-20 22:50:17,89.79,Completed
391018,2017-08-20 22:55:14,114.79,Completed
391019,2017-08-20 23:02:39,147.79,Completed
391022,2017-08-20 23:06:25,84.99,Completed
391026,2017-08-20 23:17:25,385.41,Completed
391027,2017-08-20 23:16:21,49.99,Completed
391031,2017-08-20 23:26:03,49.99,Completed
391033,2017-08-24 14:36:33,756.58,Completed
391034,2017-08-21 12:52:08,152.98,Completed
391048,2017-08-20 23:54:37,187.08,Completed
391049,2017-08-27 22:23:46,40.28,Completed
391051,2017-08-20 23:52:57,59.99,Completed
391071,2017-08-21 01:15:45,44.4,Completed
391082,2017-08-21 02:31:12,117.97,Completed
391085,2017-08-22 09:16:40,43.96,Completed
391107,2017-08-21 09:00:18,39.98,Completed
391108,2017-08-21 09:01:43,103.98,Completed
391113,2017-08-21 09:29:06,43.98,Completed
391117,2017-08-21 09:32:47,53.98,Completed
391118,2017-08-21 09:40:36,29.98,Completed
391125,2017-08-21 10:09:30,25.36,Completed
391134,2017-08-21 11:05:56,25.98,Completed
391139,2017-08-21 11:02:18,390.33,Completed
391140,2017-08-23 12:02:38,98.98,Completed
391141,2017-08-21 11:09:45,43.97,Completed
391146,2017-08-21 12:49:57,927.79,Completed
391147,2017-08-21 11:15:13,56.98,Completed
391150,2017-08-21 11:38:21,30.98,Completed
391160,2017-08-21 11:47:50,76.98,Completed
391163,2017-08-21 11:38:13,343.22,Completed
391164,2017-08-22 18:15:57,189.98,Completed
391169,2017-08-21 12:05:24,83.98,Completed
391173,2017-08-21 12:46:31,944.36,Completed
391175,2017-08-21 12:28:42,26.98,Completed
391182,2017-08-21 12:45:55,49.98,Completed
391183,2017-08-21 12:40:30,196.96,Completed
391190,2017-08-21 13:01:38,367.32,Completed
391191,2017-08-21 14:08:25,91.98,Completed
391198,2017-08-21 13:21:52,44.97,Completed
391201,2017-08-24 13:35:48,387.77,Completed
391203,2017-08-21 13:28:49,39.98,Completed
391206,2017-08-21 14:48:49,33.98,Completed
391218,2017-08-21 14:33:10,28.98,Completed
391220,2017-08-21 15:03:10,42.88,Completed
391225,2017-08-21 14:36:46,99.98,Completed
391233,2017-08-25 00:09:33,153.98,Completed
391235,2017-08-21 15:22:38,256.98,Completed
391236,2017-08-21 15:17:26,229.77,Completed
391241,2017-08-21 15:17:32,364.97,Completed
391243,2017-08-21 15:19:51,365.68,Completed
391244,2017-08-21 15:21:04,17.48,Completed
391251,2017-08-21 15:33:05,80.98,Completed
391258,2017-08-21 15:50:38,640.16,Completed
391263,2017-08-21 16:05:19,83.98,Completed
391268,2017-08-21 16:15:26,153.99,Completed
391270,2017-08-21 16:25:20,38.48,Completed
391276,2017-08-21 16:39:08,196.97,Completed
391284,2017-08-21 16:56:51,261.98,Completed
391288,2017-08-21 17:06:29,31.98,Completed
391289,2017-08-21 17:11:43,106.98,Completed
391290,2017-08-21 17:26:44,49.98,Completed
391293,2017-08-21 17:14:54,153.98,Completed
391311,2017-08-21 18:30:54,33.98,Completed
391312,2017-08-21 18:15:03,44.98,Completed
391313,2017-08-22 09:50:08,83.98,Completed
391314,2017-08-23 08:55:05,68.97,Completed
391316,2017-08-28 15:30:19,360.33,Completed
391318,2017-08-28 13:58:43,299.99,Completed
391320,2017-08-21 18:39:24,214.78,Completed
391322,2017-08-21 18:42:55,85.57,Completed
391326,2017-08-21 18:49:17,296.68,Completed
391329,2017-08-21 18:52:08,110.57,Completed
391330,2017-08-21 19:00:54,89.79,Completed
391333,2017-08-21 19:02:36,246.98,Completed
391334,2017-08-21 19:05:27,35.37,Completed
391343,2017-08-21 19:41:10,348.82,Completed
391350,2017-08-21 19:58:21,50.27,Completed
391359,2017-08-21 20:26:20,582.79,Completed
391367,2017-08-21 20:33:05,293.72,Completed
391373,2017-08-21 20:44:38,121.78,Completed
391374,2017-08-21 20:47:06,9.83,Completed
391380,2017-08-21 21:56:55,94.98,Completed
391391,2017-08-21 23:26:28,71.97,Completed
391397,2017-08-21 22:42:53,470.18,Completed
391400,2017-08-21 23:00:13,46.92,Completed
391415,2017-08-21 23:40:01,121.78,Completed
391419,2017-08-23 10:37:41,121.78,Completed
391425,2017-08-22 00:10:37,121.78,Completed
391427,2017-08-26 14:27:55,95.06,Completed
391433,2017-08-24 10:45:49,263.56,Completed
391436,2017-08-22 00:51:27,390.33,Completed
391438,2017-08-22 08:39:53,624.56,Completed
391460,2017-08-22 08:36:19,367.32,Completed
391464,2017-08-22 08:41:26,64.78,Completed
391465,2017-08-22 08:33:41,360.33,Completed
391468,2017-08-22 08:43:50,66.98,Completed
391479,2017-08-22 09:25:42,124.97,Completed
391481,2017-08-22 09:49:29,367.32,Completed
391485,2017-08-22 10:13:02,350.33,Completed
391488,2017-08-22 10:22:07,185.99,Completed
391492,2017-08-22 10:26:40,96.98,Completed
391500,2017-08-22 10:45:15,359.21,Completed
391504,2017-08-22 11:02:53,86.98,Completed
391505,2017-08-22 10:48:24,16.98,Completed
391508,2017-08-22 10:48:18,29.98,Completed
391509,2017-08-22 10:44:44,28.98,Completed
391515,2017-08-22 11:10:17,71.78,Completed
391517,2017-08-22 11:03:33,149.58,Completed
391525,2017-08-22 11:27:31,517.69,Completed
391528,2017-08-22 11:31:04,47.98,Completed
391533,2017-08-22 11:35:39,47.98,Completed
391536,2017-08-22 11:41:47,42.99,Completed
391539,2017-08-22 12:02:13,683.99,Completed
391540,2017-08-22 11:54:52,28.98,Completed
391546,2017-08-22 12:17:57,42.98,Completed
391547,2017-08-22 12:10:28,33.98,Completed
391560,2017-08-22 12:54:12,1531.19,Completed
391565,2017-08-22 13:01:22,396.0,Completed
391567,2017-08-22 13:00:33,346.99,Completed
391571,2017-08-22 13:12:49,17.48,Completed
391574,2017-08-22 13:26:13,49.98,Completed
391578,2017-08-22 13:36:50,7.98,Completed
391583,2017-08-22 13:43:40,360.33,Completed
391589,2017-08-22 13:42:30,83.98,Completed
391590,2017-08-22 13:46:45,177.93,Completed
391596,2017-08-22 14:01:59,91.98,Completed
391598,2017-08-22 13:57:40,145.98,Completed
391603,2017-08-22 14:16:37,51.98,Completed
391610,2017-08-22 16:27:23,324.16,Completed
391613,2017-08-23 14:15:27,930.48,Completed
391635,2017-08-22 15:42:16,134.07,Completed
391637,2017-08-22 15:28:28,207.97,Completed
391638,2017-08-22 15:27:01,679.79,Completed
391642,2017-08-22 15:47:17,109.98,Completed
391662,2017-08-22 16:26:34,126.53,Completed
391676,2017-08-22 16:48:52,130.32,Completed
391679,2017-08-22 16:53:13,226.98,Completed
391690,2017-08-22 17:36:04,44.99,Completed
391698,2017-08-22 18:03:11,390.33,Completed
391703,2017-08-22 18:05:33,384.98,Completed
391705,2017-08-22 18:14:53,27.27,Completed
391708,2017-08-22 20:39:15,390.33,Completed
391716,2017-08-22 18:49:58,147.96,Completed
391717,2017-08-22 18:40:37,218.77,Completed
391718,2017-08-22 18:40:01,397.32,Completed
391724,2017-08-22 18:49:41,89.79,Completed
391728,2017-08-22 19:15:08,22.98,Completed
391735,2017-08-23 08:38:53,34.98,Completed
391740,2017-08-22 19:32:26,121.78,Completed
391745,2017-08-22 19:55:33,99.98,Completed
391751,2017-08-22 20:32:01,116.98,Completed
391759,2017-08-22 21:11:00,171.97,Completed
391761,2017-08-22 21:15:46,190.78,Completed
391765,2017-08-22 21:18:07,779.99,Completed
391783,2017-08-22 23:19:24,21.98,Completed
391786,2017-08-22 23:32:53,28.98,Completed
391792,2017-08-23 00:23:55,151.97,Completed
391802,2017-08-23 01:07:48,133.98,Completed
391805,2017-08-23 01:29:54,114.98,Completed
391826,2017-08-23 08:19:17,86.24,Completed
391838,2017-08-23 09:04:40,93.97,Completed
391841,2017-08-23 10:00:42,129.56,Completed
391847,2017-08-23 10:02:41,96.98,Completed
391857,2017-08-23 11:19:26,1623.62,Completed
391858,2017-08-23 11:24:48,37.98,Completed
391859,2017-08-23 10:43:25,378.89,Completed
391860,2017-08-24 09:41:18,360.33,Completed
391864,2017-08-23 10:50:13,8.48,Completed
391872,2017-08-23 11:10:37,445.59,Completed
391874,2017-08-23 16:20:03,360.33,Completed
391877,2017-08-23 11:13:13,46.98,Completed
391881,2017-08-23 12:09:32,58.57,Completed
391883,2017-08-26 12:11:52,144.96,Completed
391887,2017-08-24 10:15:59,212.78,Completed
391897,2017-08-23 12:05:27,190.95,Completed
391909,2017-08-23 12:23:12,185.99,Completed
391914,2017-08-23 13:08:02,216.97,Completed
391915,2017-08-23 12:34:03,57.98,Completed
391916,2017-08-23 12:43:08,90.97,Completed
391920,2017-08-23 12:35:40,111.98,Completed
391936,2017-08-23 13:25:36,305.98,Completed
391945,2017-08-23 14:42:09,29.98,Completed
391946,2017-08-23 13:45:01,121.78,Completed
391960,2017-08-23 15:50:37,414.99,Completed
391968,2017-08-23 14:36:48,54.98,Completed
391994,2017-08-23 16:04:27,170.57,Completed
391998,2017-08-23 16:19:54,241.57,Completed
392000,2017-08-23 16:25:32,104.78,Completed
392001,2017-08-23 16:34:20,46.98,Completed
392006,2017-08-23 16:42:23,360.33,Completed
392019,2017-08-23 18:42:34,488.77,Completed
392025,2017-08-23 19:04:46,83.98,Completed
392028,2017-08-24 00:58:55,124.99,Completed
392030,2017-08-23 18:11:36,99.98,Completed
392034,2017-08-23 18:20:44,148.56,Completed
392037,2017-08-24 09:46:12,62.99,Completed
392043,2017-08-25 20:00:09,104.98,Completed
392044,2017-08-23 18:43:21,46.98,Completed
392046,2017-08-23 18:47:20,306.57,Completed
392051,2017-08-23 19:11:52,141.57,Completed
392053,2017-08-23 19:23:02,66.99,Completed
392056,2017-08-23 19:41:23,82.99,Completed
392062,2017-08-23 20:16:47,223.78,Completed
392066,2017-08-23 20:28:16,304.98,Completed
392073,2017-08-25 21:37:20,109.98,Completed
392095,2017-08-23 22:10:38,48.98,Completed
392097,2017-08-23 22:17:43,21.98,Completed
392098,2017-08-23 22:14:00,183.98,Completed
392104,2017-08-23 22:21:24,12.98,Completed
392107,2017-08-24 17:57:05,46.98,Completed
392115,2017-08-23 22:34:40,21.97,Completed
392130,2017-08-23 22:49:37,390.33,Completed
392132,2017-08-23 22:55:39,25.97,Completed
392133,2017-08-23 23:06:51,14.98,Completed
392137,2017-08-23 23:27:43,17.47,Completed
392138,2017-08-27 23:39:35,57.97,Completed
392141,2017-08-23 23:21:10,89.99,Completed
392149,2017-08-24 08:07:34,13.98,Completed
392154,2017-08-24 10:29:53,17.98,Completed
392158,2017-08-24 00:11:01,14.98,Completed
392160,2017-08-24 00:16:41,13.98,Completed
392168,2017-08-24 00:44:04,609.18,Completed
392175,2017-08-24 01:06:16,22.32,Completed
392177,2017-08-24 01:02:25,12.98,Completed
392182,2017-08-24 01:11:33,23.47,Completed
392212,2017-08-24 16:13:32,191.57,Completed
392226,2017-08-24 07:58:24,410.32,Completed
392229,2017-08-24 08:20:58,31.97,Completed
392230,2018-03-06 22:24:56,105.98,Completed
392233,2017-08-24 08:31:58,24.98,Completed
392236,2017-08-24 08:33:35,29.47,Completed
392237,2017-08-24 09:36:44,124.97,Completed
392246,2017-08-24 09:06:57,98.97,Completed
392248,2017-08-24 17:01:57,12.98,Completed
392249,2017-08-24 09:17:38,29.98,Completed
392254,2017-08-24 09:21:38,20.98,Completed
392256,2017-08-24 09:21:02,89.99,Completed
392258,2017-08-24 09:38:01,8.48,Completed
392265,2017-08-24 09:52:22,39.98,Completed
392271,2017-08-24 09:48:47,19.98,Completed
392274,2017-08-24 10:04:09,48.97,Completed
392281,2017-08-24 10:12:28,154.78,Completed
392284,2017-08-25 10:35:23,20.98,Completed
392290,2017-08-28 09:33:47,146.97,Completed
392291,2017-08-24 10:45:31,53.99,Completed
392296,2017-08-24 11:11:00,157.55,Completed
392297,2017-08-24 11:00:51,121.78,Completed
392298,2017-08-24 10:55:39,43.99,Completed
392299,2017-08-24 11:15:33,47.45,Completed
392300,2017-08-24 11:14:51,68.98,Completed
392304,2017-08-25 09:08:25,23.98,Completed
392309,2017-08-24 11:30:38,157.98,Completed
392312,2017-08-24 11:44:44,564.16,Completed
392323,2017-08-24 11:52:29,354.98,Completed
392325,2017-08-24 11:56:05,22.97,Completed
392327,2018-03-06 23:18:06,127.97,Completed
392329,2017-08-24 12:08:23,23.98,Completed
392330,2017-08-24 12:10:30,36.97,Completed
392332,2017-08-24 12:22:27,14.98,Completed
392341,2017-08-24 12:35:18,304.98,Completed
392342,2017-08-24 12:46:05,121.97,Completed
392345,2017-08-24 12:58:47,181.79,Completed
392349,2017-08-24 13:03:43,201.57,Completed
392351,2017-08-24 13:03:06,184.98,Completed
392355,2017-08-24 13:42:04,106.98,Completed
392363,2017-08-24 14:15:54,64.98,Completed
392381,2017-08-24 14:11:52,528.59,Completed
392382,2017-08-24 14:18:44,114.98,Completed
392387,2017-08-24 14:29:42,284.97,Completed
392391,2017-08-24 14:39:45,272.34,Completed
392393,2017-08-24 14:48:06,184.79,Completed
392396,2017-08-24 15:09:45,195.57,Completed
392397,2017-08-24 15:01:46,45.98,Completed
392410,2017-08-24 20:23:23,559.99,Completed
392412,2017-08-24 16:47:25,41.97,Completed
392415,2017-08-24 16:30:49,306.98,Completed
392418,2017-08-24 17:04:37,14.98,Completed
392419,2017-08-24 16:33:32,24.98,Completed
392421,2017-08-24 16:43:54,325.57,Completed
392424,2017-08-24 17:35:54,266.96,Completed
392426,2017-08-26 09:54:54,299.16,Completed
392427,2017-08-24 17:04:53,14.98,Completed
392431,2017-08-24 17:05:05,186.78,Completed
392449,2017-08-24 18:06:14,184.98,Completed
392455,2017-08-24 18:25:38,84.98,Completed
392459,2017-08-24 18:39:35,99.98,Completed
392460,2017-08-24 19:10:38,414.99,Completed
392467,2017-08-24 19:07:34,38.98,Completed
392468,2017-08-24 19:12:44,32.98,Completed
392485,2017-08-24 21:18:21,45.97,Completed
392486,2017-08-24 19:50:44,43.98,Completed
392487,2017-08-24 20:31:02,880.33,Completed
392488,2018-02-14 17:05:13,121.97,Completed
392492,2017-08-24 20:04:49,71.98,Completed
392495,2017-08-24 21:41:45,77.98,Completed
392499,2017-08-24 20:56:14,81.78,Completed
392500,2017-08-25 12:12:32,512.57,Completed
392510,2017-08-24 21:38:07,114.97,Completed
392513,2017-08-24 21:42:59,18.98,Completed
392518,2017-08-29 09:33:33,981.37,Completed
392539,2017-08-24 23:55:52,39.98,Completed
392542,2017-08-25 00:18:34,51.99,Completed
392545,2017-08-25 01:19:49,51.98,Completed
392549,2017-08-25 00:59:58,206.98,Completed
392554,2017-08-25 02:35:57,133.98,Completed
392558,2017-08-25 03:19:46,57.98,Completed
392566,2017-08-28 14:24:46,40.99,Completed
392568,2017-08-25 08:35:47,201.57,Completed
392571,2017-08-25 08:56:09,158.97,Completed
392572,2017-08-25 09:09:45,24.98,Completed
392585,2017-08-25 10:13:38,352.79,Completed
