id,id_order,product_id,product_quantity,sku,unit_price,date
1359503,403495,0,1,SHE0039,29.99,2017-09-23 00:25:11
1359510,403358,0,1,ELG0039,49.99,2017-09-23 00:31:36
1359527,403504,0,1,STA0063,10.99,2017-09-23 01:43:52
1359529,403505,0,1,LEX0041,38.28,2017-09-23 01:49:02
1359542,403511,0,1,APP2500,399.0,2017-09-23 02:24:50
1359543,403512,0,1,IFX0152,44.95,2017-09-23 02:25:45
1359545,403512,0,1,IFX0079,3.99,2017-09-23 02:29:41
1359601,403541,0,2,APP2478,807.33,2017-09-23 09:19:48
1359607,403541,0,2,APP1190,56.0,2017-09-23 09:31:37
1359611,403545,0,1,SAT0031,9.99,2017-09-23 09:41:43
1359612,403482,0,1,LEX0034,53.28,2017-09-23 09:44:49
1359614,403546,0,1,LEX0033,38.29,2017-09-23 09:48:36
1359621,403548,0,1,APP2446,390.33,2017-09-23 09:52:02
1359625,403482,0,1,SSE0011,17.99,2017-09-23 09:56:07
1359629,403482,0,1,SSE0010,17.99,2017-09-23 10:01:28
1359631,403546,0,1,SPE0206,19.99,2017-09-23 10:04:19
1359642,403482,0,1,TUC0339,9.99,2017-09-23 10:10:58
1359643,403554,0,1,DLK0125,96.99,2017-09-23 10:11:32
1359645,402073,0,1,APP1971,470.33,2017-09-23 10:12:24
1359647,403546,0,1,WOE0007,8.99,2017-09-23 10:13:54
1359648,403555,0,1,GRT0459,4.49,2017-09-23 10:16:38
1359666,403541,0,2,MUV0181,9.99,2017-09-23 10:57:33
1359674,403568,0,1,WDT0237,88.79,2017-09-23 11:18:14
1359692,403579,0,1,LAC0155,116.79,2017-09-23 11:57:01
1359693,403580,0,1,TUC0340,9.99,2017-09-23 11:58:48
1359697,403582,0,1,SSE0007,17.99,2017-09-23 12:05:14
1359702,403585,0,1,APP1922,179.0,2017-09-23 12:08:14
1359710,403589,0,1,IFX0036,39.99,2017-09-23 12:16:37
1359714,403591,0,1,LEX0034,53.28,2017-09-23 12:21:00
1359730,403585,0,1,APP2500,399.0,2017-09-23 12:36:36
1359731,403585,0,1,XDO0036,34.99,2017-09-23 12:37:11
1359734,403600,0,1,TUC0281,7.99,2017-09-23 12:38:29
1359735,403601,0,2,WAC0179,5.99,2017-09-23 12:38:36
1359736,403585,0,1,GRT0445,19.99,2017-09-23 12:40:30
1359740,403599,0,1,APP2446,390.33,2017-09-23 12:48:17
1359749,403607,0,1,LAC0183,187.79,2017-09-23 13:00:17
1359753,403610,0,1,SAT0031,9.99,2017-09-23 13:07:20
1359754,403611,0,1,SPE0138,39.99,2017-09-23 13:07:57
1359764,403615,0,1,DOD0007,34.0,2017-09-23 13:17:29
1359773,403620,0,1,THU0013,79.99,2017-09-23 13:23:45
1359782,403621,0,1,CRU0051,149.59,2017-09-23 13:47:34
1359821,403637,0,1,DLL0012,219.99,2017-09-23 14:51:52
1359828,403642,0,1,CRU0050,94.58,2017-09-23 15:15:50
1359851,403652,0,1,APP1690,46.0,2017-09-23 15:53:15
1359864,403658,0,1,GRT0196,49.99,2017-09-23 16:19:58
1359868,403660,0,1,OWC0035-2,76.99,2017-09-23 16:31:54
1359875,403663,0,1,PUR0157,11.99,2017-09-23 16:44:23
1359882,403667,0,1,APP2100,48.0,2017-09-23 16:56:23
1359892,403672,0,1,APP0698,9.99,2017-09-23 17:11:16
1359903,403676,0,1,MOS0211,24.99,2017-09-23 17:27:59
1359911,403681,0,2,SAN0184,49.28,2017-09-23 17:43:04
1359916,403685,0,1,LGE0063,305.99,2017-09-23 18:05:38
1359919,403687,0,1,SPE0191,39.99,2017-09-23 18:13:48
1359920,403688,0,1,MAT0008,139.0,2017-09-23 18:17:56
1359928,403694,0,1,APP1214,77.99,2017-09-23 18:29:39
1359929,403694,0,1,MAT0008,139.0,2017-09-23 18:30:35
1359934,403697,0,1,AP20131,21.99,2017-09-23 18:36:22
1359935,403697,0,1,AP20140,34.99,2017-09-23 18:36:32
1359950,403706,0,1,PIE0040,34.99,2017-09-23 19:02:13
1359952,403706,0,1,NTE0010,10.99,2017-09-23 19:04:48
1359958,403706,0,1,IFX0093,5.99,2017-09-23 19:09:52
1359959,403710,0,1,BEL0210,16.99,2017-09-23 19:12:03
1359975,403716,0,1,QNA0149,343.99,2017-09-23 19:31:08
1359979,403716,0,2,WDT0183,140.58,2017-09-23 19:35:06
1360004,403504,0,1,CRU0050,94.58,2017-09-23 20:05:14
1360020,403733,0,1,LIF0096,59.99,2017-09-23 20:44:33
1360021,403733,0,1,WOE0007,8.99,2017-09-23 20:44:33
1360023,403734,0,1,MUV0180,8.99,2017-09-23 21:02:47
1360025,403735,0,1,IFX0012,29.99,2017-09-23 21:11:09
1360029,403738,0,1,APP1140,35.99,2017-09-23 21:16:38
1360038,403098,0,1,GRT0465,4.49,2017-09-23 21:48:09
1360050,403754,0,1,OWC0041,38.99,2017-09-23 22:13:45
1360064,403761,0,1,TRA0010,84.28,2017-09-23 22:34:20
1360065,403761,0,1,TUC0336,11.99,2017-09-23 22:35:23
1360071,403764,0,1,SAT0057,95.99,2017-09-23 22:57:11
1360093,403780,0,1,SAT0056,79.99,2017-09-23 23:47:37
1360102,403780,0,1,SPE0192,39.99,2017-09-23 23:52:46
1360109,403780,0,1,SAT0030,9.99,2017-09-23 23:58:24
1360115,403791,0,1,MAC0129,39.99,2017-09-24 00:09:19
1360126,290393,0,1,APP1571,26.0,2017-09-24 00:23:36
1360129,403798,0,1,LAC0172,176.79,2017-09-24 00:28:18
1360143,403805,0,1,TUC0303,29.99,2017-09-24 00:49:50
1360155,403809,0,1,OWC0028,39.99,2017-09-24 01:09:17
1360156,403809,0,1,SAM0074,160.58,2017-09-24 01:10:05
1360158,403809,0,1,CRU0026-2,138.99,2017-09-24 01:11:24
1360169,403818,0,1,APP2097,39.0,2017-09-24 02:14:45
1360177,403821,0,1,IFX0156,99.99,2017-09-24 02:48:39
1360194,403831,0,1,APP1633,870.33,2017-09-24 08:03:50
1360195,403831,0,1,APP1221,109.0,2017-09-24 08:04:26
1360202,403836,0,1,NTE0062,105.99,2017-09-24 09:03:57
1360206,403839,0,1,XDO0035,36.99,2017-09-24 09:28:56
1360210,403839,0,1,ZAG0022,10.99,2017-09-24 09:31:30
1360211,403839,0,1,XDO0020,26.9,2017-09-24 09:33:30
1360214,403839,0,1,XDO0039,22.99,2017-09-24 09:35:34
1360232,403812,0,1,WDT0206,170.79,2017-09-24 10:25:23
1360238,403853,0,1,DLK0057,89.99,2017-09-24 10:28:54
1360239,403854,0,1,TUC0339,9.99,2017-09-24 10:29:50
1360256,290393,0,1,IFX0169,4.95,2017-09-24 10:49:49
1360257,290393,0,1,IFX0137,3.99,2017-09-24 10:50:22
1360260,403862,0,1,BEL0189,34.99,2017-09-24 10:53:15
1360261,403862,0,1,APP2092,149.0,2017-09-24 10:55:02
1360268,403866,0,1,CRU0055,534.58,2017-09-24 11:06:03
1360277,403872,0,1,APP1970,360.33,2017-09-24 11:27:09
1360287,403878,0,1,WDT0183,140.58,2017-09-24 11:35:46
1360294,403874,0,1,PUR0149,16.99,2017-09-24 11:38:59
1360312,403563,0,1,MUJ0016,26.99,2017-09-24 12:26:20
1360315,403889,0,1,APP1971,470.33,2017-09-24 12:31:37
1360317,403891,0,1,OWC0214,299.99,2017-09-24 12:33:10
1360318,403889,0,1,APP1190,56.0,2017-09-24 12:34:33
1360322,403892,0,1,SEA0106-A,355.84,2017-09-24 12:36:20
1360330,403895,0,1,LAC0146,166.79,2017-09-24 12:47:32
1360341,403897,0,1,MAC0118,7.99,2017-09-24 12:56:02
1360343,403899,0,1,OWC0035-2,76.99,2017-09-24 12:57:48
1360356,403904,0,1,OWC0233-4,166.99,2017-09-24 13:10:09
1360370,403912,0,1,OWC0104,44.99,2017-09-24 13:23:14
1360385,403920,0,1,MOS0221,30.99,2017-09-24 13:51:00
1360387,403920,0,1,MAT0007,99.0,2017-09-24 13:51:28
1360397,403926,0,1,TUC0340,9.99,2017-09-24 14:23:48
1360404,403931,0,1,TWS0046,44.99,2017-09-24 14:39:00
1360407,403933,0,1,APP1665,520.33,2017-09-24 14:48:29
1360415,403939,0,1,REP0239,59.99,2017-09-24 15:14:05
1360418,403942,0,1,APP1141,35.99,2017-09-24 15:24:16
1360437,403952,0,1,OWC0078,326.58,2017-09-24 15:46:23
1360441,403954,0,1,STM0094,39.99,2017-09-24 15:52:24
1360447,403957,0,1,CYB0010,299.99,2017-09-24 16:02:37
1360449,403958,0,1,TRK0009,29.99,2017-09-24 16:04:12
1360455,403960,0,1,SEA0113,234.99,2017-09-24 16:21:28
1360456,403961,0,1,TOS0018,57.79,2017-09-24 16:21:32
1360469,403964,0,1,SAN0121,46.28,2017-09-24 16:50:24
1360471,403671,0,1,KAN0027,99.99,2017-09-24 16:51:00
1360473,403671,0,1,LAC0146,166.79,2017-09-24 16:54:06
1360479,403972,0,1,HTE0013,94.99,2017-09-24 17:18:07
1360482,403975,0,1,ADN0042,74.99,2017-09-24 17:21:16
1360483,403976,0,1,OWC0214,299.99,2017-09-24 17:21:58
1360512,403992,0,1,APP1968,360.33,2017-09-24 18:05:21
1360517,403995,0,1,DLK0057,89.99,2017-09-24 18:11:48
1360527,403991,0,1,PAC0754,198.58,2017-09-24 18:32:30
1360528,403991,0,1,NTE0013,19.99,2017-09-24 18:33:00
1360529,403991,0,1,OWC0100,49.99,2017-09-24 18:33:20
1360530,403878,0,1,QNA0152,478.99,2017-09-24 18:35:19
1360539,404009,0,1,LEX0033,38.29,2017-09-24 18:55:19
1360549,404014,0,1,GRT0462,3.99,2017-09-24 19:07:22
1360554,404016,0,1,APP1646,627.33,2017-09-24 19:14:29
1360563,404020,0,1,NTE0103,94.99,2017-09-24 19:26:01
1360564,404021,0,1,TPL0025,14.99,2017-09-24 19:26:49
1360589,404030,0,1,APP0927,18.99,2017-09-24 19:56:20
1360601,403395,0,1,TUC0340,9.99,2017-09-24 20:01:05
1360614,404039,0,1,TPL0017,68.0,2017-09-24 20:32:28
1360617,404040,0,1,TRA0036,184.58,2017-09-24 20:37:10
1360622,404042,0,1,NOM0022,39.99,2017-09-24 20:44:24
1360624,404042,0,1,WOE0008,8.99,2017-09-24 20:45:59
1360638,404050,0,1,TUC0321,34.99,2017-09-24 21:27:29
1360679,403899,0,1,CRU0050,94.58,2017-09-24 22:32:19
1360723,404101,0,1,APP1971,470.33,2017-09-24 22:55:10
1360724,404101,0,1,LIF0113,64.99,2017-09-24 22:55:29
1360732,404107,0,1,LAC0198,88.79,2017-09-24 22:59:34
1360742,403954,0,1,GRT0466,4.49,2017-09-24 23:03:13
1360744,403954,0,1,TUC0257,24.99,2017-09-24 23:04:33
1360753,404107,0,1,SEA0099,102.58,2017-09-24 23:09:11
1360768,404121,0,1,APP0698,9.99,2017-09-24 23:16:58
1360771,404121,0,1,APP0464,23.99,2017-09-24 23:18:24
1360772,404122,0,1,NTE0062,105.99,2017-09-24 23:18:27
1360792,404128,0,1,TRA0036,184.58,2017-09-24 23:26:08
1360821,402955,0,1,TUC0342,34.99,2017-09-24 23:46:11
1360823,402955,0,1,APP1045,23.99,2017-09-24 23:49:01
1360830,404149,0,1,KAN0027,99.99,2017-09-24 23:55:38
1360845,404155,0,1,APP1978,402.81,2017-09-25 00:18:18
1360846,404155,0,1,APP1020,72.99,2017-09-25 00:18:18
1360853,404160,0,1,WAC0210,50.99,2017-09-25 00:35:40
1360878,404175,0,1,TRK0011,49.99,2017-09-25 01:12:33
1360967,404222,0,1,OWC0215,299.99,2017-09-25 08:41:28
1360974,404228,0,1,HOW0007,149.99,2017-09-25 09:07:50
1360975,404229,0,1,APP2483,917.33,2017-09-25 09:08:56
1360976,404229,0,1,APP1190,56.0,2017-09-25 09:08:56
1360977,404230,0,2,NTE0045,14.99,2017-09-25 09:09:35
1360978,404230,0,2,NTE0055,14.99,2017-09-25 09:09:50
1360989,404235,0,1,SHE0042,8.99,2017-09-25 09:18:32
1360990,404235,0,1,BEL0285,14.99,2017-09-25 09:20:04
1360991,404235,0,1,APP1644,627.33,2017-09-25 09:20:38
1361004,404061,0,1,APP1688,46.0,2017-09-25 09:44:20
1361006,403511,0,1,MOX0018,4.99,2017-09-25 09:44:45
1361009,404061,0,1,SAT0031,9.99,2017-09-25 09:46:31
1361013,404245,0,2,MOS0221,30.99,2017-09-25 09:50:50
1361025,404254,0,1,BEL0280,19.99,2017-09-25 10:06:27
1361034,404260,0,2,SSE0012,17.99,2017-09-25 10:15:20
1361060,404272,0,1,OWC0160,284.99,2017-09-25 10:41:26
1361064,404276,0,1,BEA0059,134.99,2017-09-25 10:43:31
1361068,403661,0,1,MAT0008,149.0,2017-09-25 10:45:09
1361072,404279,0,2,PHI0062,24.9,2017-09-25 10:53:17
1361093,404292,0,2,WDT0140,90.58,2017-09-25 11:25:22
1361094,404292,0,1,SYN0149,469.99,2017-09-25 11:25:45
1361099,404294,0,1,NEA0009,149.99,2017-09-25 11:28:51
1361140,404315,0,1,CYG0071,44.99,2017-09-25 12:08:14
1361141,404316,0,1,HOW0007,149.99,2017-09-25 12:09:13
1361149,404321,0,1,OWC0007,39.99,2017-09-25 12:14:11
1361150,404321,0,1,CRU0050,94.58,2017-09-25 12:14:18
1361182,404338,0,1,TOS0018,57.79,2017-09-25 12:40:18
1361193,404324,0,1,PAC1742,296.58,2017-09-25 12:53:53
1361197,404346,0,1,NOM0026,39.99,2017-09-25 12:55:04
1361198,404347,0,1,WDT0206,170.79,2017-09-25 12:55:10
1361213,404353,0,1,PUR0148,13.99,2017-09-25 13:01:04
1361216,404354,0,1,CRU0051,150.58,2017-09-25 13:02:43
1361222,404354,0,1,MAC0122,14.99,2017-09-25 13:05:39
1361226,404358,0,1,TRK0007,26.99,2017-09-25 13:08:34
1361228,404359,0,1,KEN0240,29.99,2017-09-25 13:10:33
1361231,404359,0,2,APP0438,22.99,2017-09-25 13:11:55
1361241,404364,0,1,LAC0172,176.79,2017-09-25 13:20:06
1361249,404367,0,1,PAC0776,120.59,2017-09-25 13:28:42
1361259,404371,0,1,APP0927,18.99,2017-09-25 13:41:02
1361260,404372,0,1,APP2485,917.33,2017-09-25 13:41:13
1361263,404373,0,1,SAT0029,42.99,2017-09-25 13:42:43
1361274,404378,0,1,AP20321,570.33,2017-09-25 13:51:02
1361292,404385,0,1,PAC1533,214.59,2017-09-25 14:07:52
1361317,404394,0,1,APP0699,69.99,2017-09-25 14:31:10
1361319,404395,0,1,APP2478,807.33,2017-09-25 14:31:19
1361320,404395,0,1,APP1190,56.0,2017-09-25 14:31:19
1361333,318414,0,1,APP0484,54.99,2017-09-25 14:40:48
1361352,404413,0,1,CRU0026-2,138.99,2017-09-25 14:57:02
1361353,404414,0,1,BEL0233,26.99,2017-09-25 14:58:41
1361354,404414,0,1,OWC0144,239.99,2017-09-25 14:58:46
1361359,404418,0,1,PUR0150,12.99,2017-09-25 15:05:35
1361382,404427,0,1,TAM0012,59.99,2017-09-25 15:32:52
1361386,404430,0,1,KEN0218,13.99,2017-09-25 15:38:13
1361389,404432,0,2,DLL0031,599.99,2017-09-25 15:40:44
1361391,404418,0,1,WOE0007,8.99,2017-09-25 15:43:01
1361407,404441,0,1,APP1645,627.33,2017-09-25 16:19:24
1361416,404447,0,1,APP1969,470.33,2017-09-25 16:24:36
1361418,404447,0,1,TPL0035,63.99,2017-09-25 16:25:06
1361423,404450,0,1,APP1968,360.33,2017-09-25 16:27:54
1361424,404451,0,1,NTE0064,109.99,2017-09-25 16:29:05
1361434,404455,0,1,TUC0308,24.99,2017-09-25 16:35:14
1361436,402818,0,1,LAC0212,117.79,2017-09-25 16:35:50
1361437,404456,0,1,APP1778,40.99,2017-09-25 16:36:15
1361438,404456,0,1,BEL0108,9.99,2017-09-25 16:36:15
1361440,404456,0,1,APP1971,470.33,2017-09-25 16:36:25
1361443,404458,0,1,APP1644,627.33,2017-09-25 16:37:18
1361444,404458,0,2,APP1190,56.0,2017-09-25 16:37:34
1361446,404458,0,1,APP1652,735.33,2017-09-25 16:38:10
1361447,404456,0,1,APP1661,627.33,2017-09-25 16:38:32
1361448,404456,0,1,GRT0459,4.49,2017-09-25 16:38:32
1361451,402818,0,1,APP1685,9.0,2017-09-25 16:39:41
1361454,404461,0,1,IFX0055,99.99,2017-09-25 16:41:47
1361458,404456,0,1,WOE0008,8.99,2017-09-25 16:46:23
1361461,404456,0,1,TUC0266,16.99,2017-09-25 16:49:46
1361495,402791,0,1,APP1190,56.0,2017-09-25 17:21:27
1361504,404484,0,1,LIF0118,69.99,2017-09-25 17:25:46
1361509,404487,0,1,PAC1548,298.58,2017-09-25 17:32:05
1361530,404490,0,1,WAC0229,160.99,2017-09-25 17:44:02
1361534,404496,0,1,MUV0172,9.99,2017-09-25 17:47:10
1361537,404497,0,1,LAC0181,113.79,2017-09-25 17:48:03
1361541,404499,0,1,OWC0007,39.99,2017-09-25 17:48:38
1361550,404502,0,1,OWC0026,37.99,2017-09-25 17:50:54
1361552,404503,0,1,TWS0118,59.99,2017-09-25 17:52:13
1361562,404506,0,1,AP20340,54.99,2017-09-25 18:04:26
1361563,404506,0,1,GRT0425,28.99,2017-09-25 18:05:58
1361567,402180,0,1,IFX0042,6.99,2017-09-25 18:09:46
1361572,404511,0,1,OWC0035-2,76.99,2017-09-25 18:12:37
1361576,404513,0,1,TUC0337,11.99,2017-09-25 18:15:58
1361579,404513,0,1,SAT0012,29.99,2017-09-25 18:17:22
1361580,404511,0,1,SAM0075,320.58,2017-09-25 18:17:24
1361583,402180,0,1,NTE0062,105.99,2017-09-25 18:18:06
1361588,404517,0,1,OWC0065,346.58,2017-09-25 18:30:35
1361591,402180,0,1,PAC0653,159.58,2017-09-25 18:34:06
1361596,404521,0,2,OWC0084-2,29.49,2017-09-25 18:40:12
1361609,404526,0,1,WDT0227,62.79,2017-09-25 18:50:54
1361611,403380,0,1,APP2477,807.33,2017-09-25 18:53:42
1361625,404533,0,1,SAT0057,95.99,2017-09-25 19:13:35
1361642,404534,0,2,WDT0318,285.58,2017-09-25 19:36:15
1361652,404546,0,1,CRU0051,150.58,2017-09-25 19:45:51
1361659,404549,0,1,IFX0078,19.99,2017-09-25 19:52:31
1361671,404558,0,1,WAC0246,79.99,2017-09-25 20:05:33
1361680,404562,0,1,PAC1533,214.59,2017-09-25 20:25:40
1361689,404566,0,1,APP1190,56.0,2017-09-25 20:36:20
1361707,404574,0,1,OWC0153,49.99,2017-09-25 20:51:30
1361722,404579,0,1,IFX0055,99.99,2017-09-25 21:03:59
1361723,404580,0,1,APP1190,56.0,2017-09-25 21:05:30
1361746,404588,0,1,PAC0762,198.58,2017-09-25 21:22:31
1361748,404589,0,1,LGE0044,559.99,2017-09-25 21:23:14
1361762,404589,0,1,LGE0060,234.99,2017-09-25 21:39:10
1361766,404589,0,1,STA0016,9.99,2017-09-25 21:41:43
1361767,404596,0,1,PLA0025,79.99,2017-09-25 21:43:39
1361768,404589,0,1,BEL0225,30.99,2017-09-25 21:43:46
1361771,404597,0,1,APP1698,49.0,2017-09-25 21:48:01
1361793,404605,0,1,LGE0053,499.0,2017-09-25 22:17:43
1361803,404611,0,1,OWC0153-2,152.99,2017-09-25 22:29:50
1361804,404612,0,1,IFX0055,99.99,2017-09-25 22:29:57
1361806,404614,0,1,LGE0055,256.0,2017-09-25 22:30:12
1361811,404612,0,1,NTE0056,19.99,2017-09-25 22:38:00
1361820,404580,0,1,APP0985,16.99,2017-09-25 22:46:32
1361852,404038,0,1,PAC1499,387.58,2017-09-25 23:26:40
1361854,404635,0,1,PAC0731,198.58,2017-09-25 23:26:44
1361861,404638,0,1,OWC0026,39.99,2017-09-25 23:34:11
1361879,403681,0,1,LAC0232,201.79,2017-09-25 23:53:41
1361880,404647,0,1,BEL0213,16.99,2017-09-25 23:54:37
1361883,404648,0,1,AP20253,550.33,2017-09-25 23:58:41
1361887,404649,0,1,TWS0111,29.99,2017-09-26 00:02:18
1361898,404657,0,1,OWC0013,2.99,2017-09-26 00:22:07
1361902,404659,0,1,MUV0180,8.99,2017-09-26 00:24:40
1361907,404657,0,1,SEA0107,65.58,2017-09-26 00:26:30
1361917,404668,0,1,IFX0027,26.0,2017-09-26 00:40:47
1361938,404682,0,1,WAC0169,89.99,2017-09-26 06:08:32
1361966,404698,0,1,SPH0009,15.9,2017-09-26 08:35:19
1361982,404707,0,1,APP1998,34.0,2017-09-26 09:15:59
1361988,404712,0,1,SAT0030,9.99,2017-09-26 09:33:18
1361999,404712,0,1,SAT0056,79.99,2017-09-26 09:45:19
1362027,404728,0,1,APP2477,807.33,2017-09-26 10:07:32
1362035,404729,0,1,OWC0163-A,168.04,2017-09-26 10:12:19
1362048,404712,0,1,SAT0019,29.99,2017-09-26 10:24:11
1362054,404737,0,1,LAC0172,176.79,2017-09-26 10:35:07
1362058,404739,0,1,PAC1536,256.58,2017-09-26 10:37:18
1362072,404745,0,1,APP1919,55.99,2017-09-26 10:54:44
1362073,404745,0,1,APP0343,40.99,2017-09-26 10:55:16
1362078,402779,0,1,LGE0063,305.99,2017-09-26 10:59:31
1362081,318414,0,1,SAT0031,9.99,2017-09-26 11:04:39
1362082,402779,0,1,BEL0225-A,18.51,2017-09-26 11:04:54
1362083,318414,0,1,SAN0146,12.28,2017-09-26 11:05:46
1362096,404754,0,1,PHI0067,78.99,2017-09-26 11:19:56
1362111,404763,0,1,LMP0023,129.99,2017-09-26 11:33:30
1362112,404764,0,2,FCM0034,29.99,2017-09-26 11:33:31
1362121,404768,0,2,APP0409,84.99,2017-09-26 11:39:01
1362128,404772,0,2,OWC0225,94.99,2017-09-26 11:40:49
1362133,404772,0,1,WAC0167,89.99,2017-09-26 11:45:31
1362140,404778,0,1,GRT0306,52.99,2017-09-26 11:48:25
1362145,404781,0,1,APP1968,360.33,2017-09-26 11:52:48
1362146,404781,0,1,APP1190,56.0,2017-09-26 11:52:48
1362163,403076,0,1,AP20324,680.33,2017-09-26 12:04:29
1362173,404798,0,1,WDT0387,129.0,2017-09-26 12:16:57
1362184,404803,0,1,OWC0160,284.99,2017-09-26 12:26:01
1362188,404806,0,1,OWC0068-2,140.99,2017-09-26 12:28:18
1362189,403498,0,1,IOT0016,19.99,2017-09-26 12:28:52
1362191,404808,0,1,IFX0034,24.99,2017-09-26 12:30:50
1362194,404781,0,1,MOX0014,10.99,2017-09-26 12:32:25
1362205,403374,0,1,SAT0057,79.99,2017-09-26 12:44:03
1362206,404814,0,1,AKI0021,399.99,2017-09-26 12:45:39
1362210,404816,0,1,APP2446,390.33,2017-09-26 12:48:27
1362211,404817,0,3,APP1978,402.81,2017-09-26 12:48:57
1362212,404817,0,3,APP2015,41.99,2017-09-26 12:49:21
1362227,404781,0,1,MUV0042,8.99,2017-09-26 13:05:06
1362231,404828,0,1,OWC0183,494.58,2017-09-26 13:06:43
1362244,404836,0,1,PAC1367,342.18,2017-09-26 13:24:17
1362258,404845,0,1,EIZ0017,689.99,2017-09-26 13:38:47
1362282,404860,0,1,AP20327,850.33,2017-09-26 14:08:53
1362298,404869,0,1,PUR0160,18.99,2017-09-26 14:19:57
1362318,404880,0,1,SAN0134,55.28,2017-09-26 14:56:08
1362320,404882,0,1,NTE0054,22.99,2017-09-26 14:58:04
1362343,404897,0,2,WDT0309,144.79,2017-09-26 15:23:33
1362346,404897,0,1,SAM0073,96.58,2017-09-26 15:25:11
1362354,404897,0,1,WDT0227,62.79,2017-09-26 15:35:12
1362359,404897,0,1,MAC0122,14.99,2017-09-26 15:37:41
1362362,404897,0,1,APP1190,56.0,2017-09-26 15:38:45
1362374,404911,0,1,APP1968,360.33,2017-09-26 15:52:19
1362377,404914,0,1,SAT0057,95.99,2017-09-26 15:55:41
1362397,404924,0,1,LAC0146,166.79,2017-09-26 16:25:05
1362400,404925,0,1,SAT0056,79.99,2017-09-26 16:25:33
1362402,404927,0,1,TRK0009,29.99,2017-09-26 16:27:40
1362411,404932,0,1,APP2123,902.81,2017-09-26 16:30:57
1362415,404933,0,1,APP2148,732.81,2017-09-26 16:33:40
1362420,404936,0,1,OWC0057-2,41.99,2017-09-26 16:35:42
1362433,404944,0,1,APP2484,917.33,2017-09-26 16:42:59
1362447,404948,0,1,LGE0053,499.0,2017-09-26 16:53:29
1362466,404952,0,1,APP2485,917.33,2017-09-26 17:10:31
1362470,404955,0,1,LEX0033,40.28,2017-09-26 17:15:26
1362474,402753,0,1,OWC0214,299.99,2017-09-26 17:16:13
1362488,403328,0,1,NTE0013,17.99,2017-09-26 17:46:18
1362491,404963,0,1,OWC0068-2,149.99,2017-09-26 17:49:15
1362512,404977,0,1,PAC0726,134.58,2017-09-26 18:09:35
1362513,404978,0,1,CRU0051,150.58,2017-09-26 18:09:50
1362514,404978,0,1,MAC0122,14.99,2017-09-26 18:09:56
1362537,404991,0,1,SAT0054,79.99,2017-09-26 18:37:42
1362539,404992,0,1,WDT0183,140.58,2017-09-26 18:38:51
1362553,404999,0,1,WDT0381,61.58,2017-09-26 18:55:54
1362567,404999,0,1,OWC0052,19.99,2017-09-26 19:05:18
1362574,405009,0,1,APP2485,917.33,2017-09-26 19:10:51
1362591,405017,0,1,KIN0143,36.28,2017-09-26 19:24:51
1362592,405018,0,1,NTE0013,16.99,2017-09-26 19:25:17
1362594,405017,0,2,LAC0212,117.79,2017-09-26 19:25:37
1362596,405020,0,1,PAC0701,228.58,2017-09-26 19:26:25
1362597,405020,0,1,OWC0029,39.99,2017-09-26 19:26:45
1362599,405020,0,1,OWC0037-2,158.99,2017-09-26 19:27:19
1362600,405018,0,1,CRU0051,121.9,2017-09-26 19:28:24
1362612,405017,0,1,APP0699,69.99,2017-09-26 19:36:03
1362616,405029,0,1,DLK0094,114.99,2017-09-26 19:39:29
1362618,405030,0,1,SPE0146,39.99,2017-09-26 19:40:20
1362628,405034,0,1,SAM0121,142.99,2017-09-26 20:00:54
1362629,405035,0,1,WDT0383,241.79,2017-09-26 20:01:44
1362640,405041,0,1,GRT0392,19.99,2017-09-26 20:17:24
1362641,405041,0,1,HOC0009,29.99,2017-09-26 20:18:45
1362643,405043,0,1,APP1649,735.33,2017-09-26 20:20:07
1362644,405043,0,1,APP1190,56.0,2017-09-26 20:20:07
1362645,405043,0,1,GRT0466,4.49,2017-09-26 20:20:07
1362647,405044,0,1,DLK0057,89.99,2017-09-26 20:20:52
1362659,405035,0,1,APP1676,33.0,2017-09-26 20:30:32
1362661,405054,0,1,ELG0036,229.9,2017-09-26 20:32:48
1362662,405043,0,1,OTT0160,24.99,2017-09-26 20:33:35
1362664,405055,0,1,APP1667,39.0,2017-09-26 20:36:07
1362666,405056,0,1,OWC0220-2,339.99,2017-09-26 20:37:22
1362676,405060,0,1,IFX0028,19.99,2017-09-26 20:44:34
1362709,405078,0,1,AP20131,21.99,2017-09-26 21:28:45
1362713,405080,0,1,PIE0031,19.99,2017-09-26 21:35:00
1362717,405083,0,1,WDT0183,140.58,2017-09-26 21:41:35
1362744,405099,0,1,OWC0057-2,37.79,2017-09-26 22:10:01
1362752,405104,0,1,AP20140,34.99,2017-09-26 22:18:08
1362755,405107,0,1,GRT0419,16.99,2017-09-26 22:19:11
1362762,405111,0,1,HTE0013,94.99,2017-09-26 22:26:40
1362784,405121,0,1,MAC0130,42.99,2017-09-26 22:39:09
1362786,405128,0,1,GRT0459,4.49,2017-09-26 22:40:19
1362787,405129,0,1,TUC0336,11.99,2017-09-26 22:40:53
1362790,405132,0,1,OWC0220-4,682.19,2017-09-26 22:42:04
1362849,405164,0,1,OWC0214,284.99,2017-09-26 23:27:00
1362860,405169,0,1,DLK0057,89.99,2017-09-26 23:33:34
1362862,405170,0,1,OTT0133,19.99,2017-09-26 23:35:21
1362875,405178,0,1,APP2477,807.33,2017-09-26 23:47:12
